"","Date_Time","Year","Month","Day","MaxTemp","MinTemp","MeanTemp","HeatDegDays","CoolDegDays","TotalPrecip","SnowGround","Station","GDD"
"1159",2017-04-12,2017,4,12,1.2,-1.6,-0.2,18.2,0,0,50,"TNNP",0.2
"1160",2017-04-13,2017,4,13,4.5,-1.6,1.5,16.5,0,0,49,"TNNP",0.2
"1161",2017-04-14,2017,4,14,4.3,-2.7,0.8,17.2,0,0,46,"TNNP",0.2
"1162",2017-04-15,2017,4,15,4,-4.8,-0.4,18.4,0,0,44,"TNNP",0.2
"1163",2017-04-16,2017,4,16,8.2,-5.1,1.6,16.4,0,3.3,42,"TNNP",0.2
"1164",2017-04-17,2017,4,17,3.4,-7.3,-2,20,0,14.2,37,"TNNP",0.2
"1165",2017-04-18,2017,4,18,-3,-7.9,-5.5,23.5,0,0.6,37,"TNNP",0.2
"1166",2017-04-19,2017,4,19,2.5,-7.6,-2.6,20.6,0,0,37,"TNNP",0.2
"1167",2017-04-20,2017,4,20,3.9,-8.3,-2.2,20.2,0,1.5,36,"TNNP",0.2
"1168",2017-04-21,2017,4,21,2,-2,0,18,0,5.5,37,"TNNP",0.2
"1169",2017-04-22,2017,4,22,2.4,-1.9,0.3,17.7,0,1.9,33,"TNNP",0.2
"1170",2017-04-23,2017,4,23,0.8,-3.6,-1.4,19.4,0,8.8,32,"TNNP",0.2
"1171",2017-04-24,2017,4,24,8.8,-4,2.4,15.6,0,0.6,37,"TNNP",0.2
"1172",2017-04-25,2017,4,25,5,-4.1,0.5,17.5,0,0,25,"TNNP",0.2
"1173",2017-04-26,2017,4,26,9,-4.6,2.2,15.8,0,0.7,22,"TNNP",0.2
"1174",2017-04-27,2017,4,27,6.6,-1.8,2.4,15.6,0,14.3,14,"TNNP",0.2
"1175",2017-04-28,2017,4,28,5.7,-1,2.4,15.6,0,18.5,14,"TNNP",0.2
"1176",2017-04-29,2017,4,29,14.9,4.3,9.6,8.4,0,0,4,"TNNP",4.8
"1177",2017-04-30,2017,4,30,5.8,-4.1,0.9,17.1,0,0.6,NA,"TNNP",4.8
"1178",2017-05-01,2017,5,1,4.2,-5.3,-0.6,18.6,0,0,NA,"TNNP",4.8
"1179",2017-05-02,2017,5,2,5.8,-5.9,-0.1,18.1,0,4.3,NA,"TNNP",4.8
"1180",2017-05-03,2017,5,3,11.6,-1,5.3,12.7,0,4.1,NA,"TNNP",5.1
"1181",2017-05-04,2017,5,4,12,1.1,6.6,11.4,0,0,NA,"TNNP",6.65
"1182",2017-05-05,2017,5,5,12.7,-0.8,6,12,0,0,NA,"TNNP",7.6
"1183",2017-05-06,2017,5,6,11.9,-2.3,4.8,13.2,0,0,NA,"TNNP",7.6
"1184",2017-05-07,2017,5,7,10.4,-2,4.2,13.8,0,0,NA,"TNNP",7.6
"1185",2017-05-08,2017,5,8,6.6,0.7,3.7,14.3,0,NA,NA,"TNNP",7.6
"1186",2017-05-09,2017,5,9,5.6,0.8,3.2,14.8,0,0.6,NA,"TNNP",7.6
"1187",2017-05-10,2017,5,10,6.9,0.8,3.9,14.1,0,0.6,NA,"TNNP",7.6
"1188",2017-05-11,2017,5,11,4.7,0.5,2.6,15.4,0,0.6,NA,"TNNP",7.6
"1189",2017-05-12,2017,5,12,7.4,-1.4,3,15,0,0.6,NA,"TNNP",7.6
"1190",2017-05-13,2017,5,13,8.3,-1.5,3.4,14.6,0,0,NA,"TNNP",7.6
"1191",2017-05-14,2017,5,14,14.4,-1.7,6.4,11.6,0,0,NA,"TNNP",8.95
"1192",2017-05-15,2017,5,15,17.7,-2,7.9,10.1,0,3.4,NA,"TNNP",11.8
"1193",2017-05-16,2017,5,16,12.9,1.6,7.3,10.7,0,0.6,NA,"TNNP",14.05
"1194",2017-05-17,2017,5,17,9.9,2.8,6.4,11.6,0,3,NA,"TNNP",15.4
"1195",2017-05-18,2017,5,18,12.3,-0.2,6.1,11.9,0,0.6,NA,"TNNP",16.45
"1196",2017-05-19,2017,5,19,11.2,-0.2,5.5,12.5,0,0.6,NA,"TNNP",16.95
"1197",2017-05-20,2017,5,20,5.7,-0.2,2.8,15.2,0,16.1,NA,"TNNP",16.95
"1198",2017-05-21,2017,5,21,3.3,-0.2,1.6,16.4,0,14.3,NA,"TNNP",16.95
"1199",2017-05-22,2017,5,22,5,-1.4,1.8,16.2,0,0.6,NA,"TNNP",16.95
"1200",2017-05-23,2017,5,23,10.7,-1.3,4.7,13.3,0,0,NA,"TNNP",16.95
"1201",2017-05-24,2017,5,24,13.2,0.9,7.1,10.9,0,0.7,NA,"TNNP",19
"1202",2017-05-25,2017,5,25,10,-1.2,4.4,13.6,0,0,NA,"TNNP",19
"1203",2017-05-26,2017,5,26,16.8,-1,7.9,10.1,0,0,NA,"TNNP",21.9
"1204",2017-05-27,2017,5,27,4.6,-1.9,1.4,16.6,0,0,NA,"TNNP",21.9
"1205",2017-05-28,2017,5,28,9.4,-1.3,4.1,13.9,0,0.6,NA,"TNNP",21.9
"1206",2017-05-29,2017,5,29,4.8,1.3,3.1,14.9,0,2.5,NA,"TNNP",21.9
"1207",2017-05-30,2017,5,30,18.7,1.1,9.9,8.1,0,0,NA,"TNNP",26.8
"1208",2017-05-31,2017,5,31,20.2,3.6,11.9,6.1,0,0,NA,"TNNP",33.7
"1209",2017-06-01,2017,6,1,14.9,6.9,10.9,7.1,0,2,NA,"TNNP",39.6
"1210",2017-06-02,2017,6,2,14,4.5,9.3,8.7,0,6.6,NA,"TNNP",43.85
"1211",2017-06-03,2017,6,3,13.1,4.3,8.7,9.3,0,1.3,NA,"TNNP",47.55
"1212",2017-06-04,2017,6,4,9.3,2.8,6.1,11.9,0,0.6,NA,"TNNP",48.6
"1213",2017-06-05,2017,6,5,5.9,1.7,3.8,14.2,0,16.3,NA,"TNNP",48.6
"1214",2017-06-06,2017,6,6,12.8,1.1,7,11,0,0,NA,"TNNP",50.55
"1215",2017-06-07,2017,6,7,18.5,0,9.3,8.7,0,0,NA,"TNNP",54.8
"1216",2017-06-08,2017,6,8,17.9,0,9,9,0,0,NA,"TNNP",58.75
"1217",2017-06-09,2017,6,9,25.1,7.2,16.2,1.8,0,0.7,NA,"TNNP",69.9
"1218",2017-06-10,2017,6,10,19.1,7.8,13.5,4.5,0,2.2,NA,"TNNP",78.35
"1219",2017-06-11,2017,6,11,23.5,7.8,15.7,2.3,0,1.9,NA,"TNNP",89
"1220",2017-06-12,2017,6,12,20.9,4.8,12.9,5.1,0,0,NA,"TNNP",96.85
"1221",2017-06-13,2017,6,13,15.2,4.3,9.8,8.2,0,5.9,NA,"TNNP",101.6
"1222",2017-06-14,2017,6,14,10.8,2.2,6.5,11.5,0,0.7,NA,"TNNP",103.1
"1223",2017-06-15,2017,6,15,14,0.5,7.3,10.7,0,0,NA,"TNNP",105.35
"1224",2017-06-16,2017,6,16,16.3,0.2,8.3,9.7,0,0,NA,"TNNP",108.6
"1225",2017-06-17,2017,6,17,21,5.2,13.1,4.9,0,0,NA,"TNNP",116.7
"1226",2017-06-18,2017,6,18,18.1,7.5,12.8,5.2,0,0.7,NA,"TNNP",124.5
"1227",2017-06-19,2017,6,19,27.8,11.2,19.5,0,1.5,0,NA,"TNNP",139
"1228",2017-06-20,2017,6,20,29.4,13.7,21.6,0,3.6,0,NA,"TNNP",155.55
"1229",2017-06-21,2017,6,21,24.6,11.6,18.1,0,0.1,0,NA,"TNNP",168.65
"1230",2017-06-22,2017,6,22,24.2,9.9,17.1,0.9,0,0,NA,"TNNP",180.7
"1231",2017-06-23,2017,6,23,19.4,6.8,13.1,4.9,0,3,NA,"TNNP",188.8
"1232",2017-06-24,2017,6,24,14.4,6.2,10.3,7.7,0,15.2,NA,"TNNP",194.1
"1233",2017-06-25,2017,6,25,27.1,13.4,20.3,0,2.3,0,NA,"TNNP",209.35
"1234",2017-06-26,2017,6,26,26.1,11.3,18.7,0,0.7,0,NA,"TNNP",223.05
"1235",2017-06-27,2017,6,27,26.7,10,18.4,0,0.4,0,NA,"TNNP",236.4
"1236",2017-06-28,2017,6,28,17.1,8.9,13,5,0,17.1,NA,"TNNP",244.4
"1237",2017-06-29,2017,6,29,20.1,10.4,15.3,2.7,0,0,NA,"TNNP",254.65
"1238",2017-06-30,2017,6,30,22.8,10.6,16.7,1.3,0,0.8,NA,"TNNP",266.35
"1239",2017-07-01,2017,7,1,12.5,6.8,9.7,8.3,0,4.9,NA,"TNNP",271
"1240",2017-07-02,2017,7,2,14,6.7,10.4,7.6,0,5.8,NA,"TNNP",276.35
"1241",2017-07-03,2017,7,3,25.9,13.4,19.7,0,1.7,0,NA,"TNNP",291
"1242",2017-07-04,2017,7,4,25.4,6.8,16.1,1.9,0,13.6,NA,"TNNP",302.1
"1243",2017-07-05,2017,7,5,15.2,6.1,10.7,7.3,0,0,NA,"TNNP",307.75
"1244",2017-07-06,2017,7,6,25.5,8.4,17,1,0,0,NA,"TNNP",319.7
"1245",2017-07-07,2017,7,7,22.4,10.7,16.6,1.4,0,0,NA,"TNNP",331.25
"1246",2017-07-08,2017,7,8,19,12.6,15.8,2.2,0,16.2,NA,"TNNP",342.05
"1247",2017-07-09,2017,7,9,25.1,15.9,20.5,0,2.5,0,NA,"TNNP",357.55
"1248",2017-07-10,2017,7,10,27,15.4,21.2,0,3.2,0,NA,"TNNP",373.75
"1249",2017-07-11,2017,7,11,26.5,13.7,20.1,0,2.1,0,NA,"TNNP",388.85
"1250",2017-07-12,2017,7,12,25.3,10.6,18,0,0,0,NA,"TNNP",401.8
"1251",2017-07-13,2017,7,13,22.5,9.7,16.1,1.9,0,0,NA,"TNNP",412.9
"1252",2017-07-14,2017,7,14,25.8,10.2,18,0,0,0,NA,"TNNP",425.9
"1253",2017-07-15,2017,7,15,25.8,10.3,18.1,0,0.1,0,NA,"TNNP",438.95
"1254",2017-07-16,2017,7,16,27.8,8.9,18.4,0,0.4,0,NA,"TNNP",452.3
"1255",2017-07-17,2017,7,17,25.3,14.4,19.9,0,1.9,0,NA,"TNNP",467.15
"1256",2017-07-18,2017,7,18,30.5,13.3,21.9,0,3.9,0,NA,"TNNP",484.05
"1257",2017-07-19,2017,7,19,27.8,15.6,21.7,0,3.7,0,NA,"TNNP",500.75
"1258",2017-07-20,2017,7,20,29.8,12.2,21,0,3,3.6,NA,"TNNP",516.75
"1259",2017-07-21,2017,7,21,17.4,11.5,14.5,3.5,0,0.6,NA,"TNNP",526.2
"1260",2017-07-22,2017,7,22,22,10.3,16.2,1.8,0,3.4,NA,"TNNP",537.35
"1261",2017-07-24,2017,7,24,22.1,9.3,15.7,2.3,0,0,NA,"TNNP",548.05
"1262",2017-07-25,2017,7,25,20.8,9.2,15,3,0,0,NA,"TNNP",558.05
"1263",2017-07-26,2017,7,26,26.2,9,17.6,0.4,0,0,NA,"TNNP",570.65
"1264",2017-07-27,2017,7,27,29.6,10.8,20.2,0,2.2,0,NA,"TNNP",585.85
"1265",2017-07-28,2017,7,28,22.6,10.5,16.6,1.4,0,0,NA,"TNNP",597.4
"1266",2017-07-29,2017,7,29,25.5,9.9,17.7,0.3,0,1.4,NA,"TNNP",610.1
"1267",2017-07-30,2017,7,30,16.6,11,13.8,4.2,0,6.2,NA,"TNNP",618.9
"1268",2017-07-31,2017,7,31,25.1,11.1,18.1,0,0.1,0,NA,"TNNP",632
"1269",2017-08-01,2017,8,1,16.8,10.2,13.5,4.5,0,4.1,NA,"TNNP",640.5
"1270",2017-08-02,2017,8,2,15.1,9.2,12.2,5.8,0,1.5,NA,"TNNP",647.65
"1271",2017-08-03,2017,8,3,22.5,9,15.7,2.3,0,0,NA,"TNNP",658.4
"1272",2017-08-04,2017,8,4,18.8,10.7,14.8,3.2,0,0,NA,"TNNP",668.15
"1273",2017-08-05,2017,8,5,24.9,10.8,17.9,0.1,0,0,NA,"TNNP",681
"1274",2017-08-06,2017,8,6,26.3,12.8,19.6,0,1.6,0,NA,"TNNP",695.55
"1275",2017-08-07,2017,8,7,18.5,12.7,15.6,2.4,0,7.9,NA,"TNNP",706.15
"1276",2017-08-08,2017,8,8,23.9,11.1,17.5,0.5,0,3.8,NA,"TNNP",718.65
"1277",2017-08-09,2017,8,9,22.8,13,17.9,0.1,0,11.4,NA,"TNNP",731.55
"1278",2017-08-10,2017,8,10,25.5,12.2,18.9,0,0.9,0,NA,"TNNP",745.4
"1279",2017-08-11,2017,8,11,26.9,11.5,19.2,0,1.2,0,NA,"TNNP",759.6
"1280",2017-08-12,2017,8,12,27.6,11.1,19.4,0,1.4,0.7,NA,"TNNP",773.95
"1281",2017-08-13,2017,8,13,22.1,11.6,16.9,1.1,0,8.6,NA,"TNNP",785.8
"1282",2017-08-14,2017,8,14,26.4,12.8,19.6,0,1.6,0.9,NA,"TNNP",800.4
"1283",2017-08-15,2017,8,15,24.3,9.8,17.1,0.9,0,0,NA,"TNNP",812.45
"1284",2017-08-16,2017,8,16,18.6,8.7,13.7,4.3,0,0,NA,"TNNP",821.1
"1285",2017-08-17,2017,8,17,22.2,11.2,16.7,1.3,0,2,NA,"TNNP",832.8
"1286",2017-08-18,2017,8,18,12.1,7.5,9.8,8.2,0,10,NA,"TNNP",837.6
"1287",2017-08-19,2017,8,19,14.7,7.2,11,7,0,0,NA,"TNNP",843.55
"1288",2017-08-20,2017,8,20,18.5,6.9,12.7,5.3,0,6.9,NA,"TNNP",851.25
"1289",2017-08-21,2017,8,21,24.9,13.6,19.3,0,1.3,0,NA,"TNNP",865.5
"1290",2017-08-22,2017,8,22,28.4,12.4,20.4,0,2.4,0,NA,"TNNP",880.9
"1291",2017-08-23,2017,8,23,23.9,13.4,18.7,0,0.7,0,NA,"TNNP",894.55
"1292",2017-08-24,2017,8,24,26.8,15,20.9,0,2.9,2.8,NA,"TNNP",910.45
"1293",2017-08-25,2017,8,25,20.9,12.4,16.7,1.3,0,25.1,NA,"TNNP",922.1
"1294",2017-08-26,2017,8,26,13.4,8.3,10.9,7.1,0,12.1,NA,"TNNP",927.95
"1295",2017-08-27,2017,8,27,13,6.8,9.9,8.1,0,0.6,NA,"TNNP",932.85
"1296",2017-08-28,2017,8,28,21.9,6.5,14.2,3.8,0,0.7,NA,"TNNP",942.05
"1297",2017-08-29,2017,8,29,21.4,10,15.7,2.3,0,0,NA,"TNNP",952.75
"1298",2017-08-30,2017,8,30,21.1,9.5,15.3,2.7,0,0,NA,"TNNP",963.05
"1299",2017-08-31,2017,8,31,18,8.7,13.4,4.6,0,6.2,NA,"TNNP",971.4
"1300",2017-09-01,2017,9,1,15.7,9,12.4,5.6,0,1.3,NA,"TNNP",978.75
"1301",2017-09-02,2017,9,2,19.1,6.9,13,5,0,3.3,NA,"TNNP",986.75
"1302",2017-09-03,2017,9,3,21.2,6,13.6,4.4,0,0,NA,"TNNP",995.35
"1303",2017-09-04,2017,9,4,18.3,7.8,13.1,4.9,0,6.3,NA,"TNNP",1003.4
"1304",2017-09-05,2017,9,5,22.8,13.6,18.2,0,0.2,0,NA,"TNNP",1016.6
"1305",2017-09-06,2017,9,6,25.4,15.1,20.3,0,2.3,0,NA,"TNNP",1031.85
"1306",2017-09-07,2017,9,7,27.2,17.5,22.4,0,4.4,0,NA,"TNNP",1049.2
"1307",2017-09-08,2017,9,8,21.7,12.2,17,1,0,2.9,NA,"TNNP",1061.15
"1308",2017-09-09,2017,9,9,17.9,11,14.5,3.5,0,0,NA,"TNNP",1070.6
"1309",2017-09-10,2017,9,10,11.5,9.1,10.3,7.7,0,3.4,NA,"TNNP",1075.9
"1310",2017-09-11,2017,9,11,10.9,8.9,9.9,8.1,0,7.4,NA,"TNNP",1080.8
"1311",2017-09-12,2017,9,12,11.3,9.2,10.3,7.7,0,16.9,NA,"TNNP",1086.05
"1312",2017-09-13,2017,9,13,12.1,7.1,9.6,8.4,0,0.6,NA,"TNNP",1090.65
"1313",2017-09-14,2017,9,14,24.2,7.4,15.8,2.2,0,0,NA,"TNNP",1101.45
"1314",2017-09-15,2017,9,15,20.5,8.7,14.6,3.4,0,0,NA,"TNNP",1111.05
"1315",2017-09-16,2017,9,16,15.4,5.6,10.5,7.5,0,4,NA,"TNNP",1116.55
"1316",2017-09-17,2017,9,17,15.6,5.6,10.6,7.4,0,0.6,NA,"TNNP",1122.15
"1317",2017-09-18,2017,9,18,16.4,6.1,11.3,6.7,0,0,NA,"TNNP",1128.4
"1318",2017-09-19,2017,9,19,14.7,5.9,10.3,7.7,0,0,NA,"TNNP",1133.7
"1319",2017-09-20,2017,9,20,17.6,13,15.3,2.7,0,12.5,NA,"TNNP",1144
"1320",2017-09-21,2017,9,21,15.7,5.8,10.8,7.2,0,0,NA,"TNNP",1149.75
"1321",2017-09-22,2017,9,22,19,5.5,12.3,5.7,0,0,NA,"TNNP",1157
"1322",2017-09-23,2017,9,23,21.3,6.7,14,4,0,0,NA,"TNNP",1166
"1323",2017-09-24,2017,9,24,9.7,5.1,7.4,10.6,0,0,NA,"TNNP",1168.4
"1324",2017-09-25,2017,9,25,16.2,6.7,11.5,6.5,0,0,NA,"TNNP",1174.85
"1325",2017-09-26,2017,9,26,19.5,2.3,10.9,7.1,0,7.7,NA,"TNNP",1180.75
"1326",2017-09-27,2017,9,27,11.8,1.1,6.5,11.5,0,14.8,NA,"TNNP",1182.2
"1327",2017-09-29,2017,9,29,13.4,2.9,8.2,9.8,0,1.5,NA,"TNNP",1185.35
"1328",2017-09-30,2017,9,30,10.6,0.3,5.5,12.5,0,0,NA,"TNNP",1185.8
"1329",2017-10-01,2017,10,1,13.4,0.5,7,11,0,0,NA,"TNNP",1187.75
"1330",2017-10-02,2017,10,2,12.2,2.9,7.6,10.4,0,1,NA,"TNNP",1190.3
"1331",2017-10-03,2017,10,3,9.3,0,4.7,13.3,0,0,NA,"TNNP",1190.3
"1332",2017-10-04,2017,10,4,12.3,-0.2,6.1,11.9,0,0,NA,"TNNP",1191.35
"1333",2017-10-05,2017,10,5,17.7,6.6,12.2,5.8,0,0,NA,"TNNP",1198.5
"1334",2017-10-06,2017,10,6,17.9,4.6,11.3,6.7,0,0,NA,"TNNP",1204.75
"1335",2017-10-07,2017,10,7,15.9,4.8,10.4,7.6,0,0,NA,"TNNP",1210.1
"1336",2017-10-08,2017,10,8,16.1,5.7,10.9,7.1,0,2.1,NA,"TNNP",1216
"1337",2017-10-09,2017,10,9,23.7,11.9,17.8,0.2,0,0,NA,"TNNP",1228.8
"1338",2017-10-10,2017,10,10,21,11.1,16.1,1.9,0,2.2,NA,"TNNP",1239.85
"1339",2017-10-11,2017,10,11,13.8,3.4,8.6,9.4,0,0,NA,"TNNP",1243.45
"1340",2017-10-12,2017,10,12,10,-0.4,4.8,13.2,0,1.4,NA,"TNNP",1243.45
"1341",2017-10-13,2017,10,13,9.6,-0.6,4.5,13.5,0,0.6,NA,"TNNP",1243.45
"1342",2017-10-14,2017,10,14,11.8,-0.6,5.6,12.4,0,0,NA,"TNNP",1244.05
"1343",2017-10-15,2017,10,15,11.5,6.1,8.8,9.2,0,1.7,NA,"TNNP",1247.85
"1344",2017-10-16,2017,10,16,18.4,2.9,10.7,7.3,0,0.6,NA,"TNNP",1253.5
"1345",2017-10-17,2017,10,17,5.3,-1.4,2,16,0,0,NA,"TNNP",1253.5
"1346",2017-10-18,2017,10,18,7.1,-0.8,3.2,14.8,0,1.2,0,"TNNP",1253.5
"1347",2017-10-19,2017,10,19,11.6,3.9,7.8,10.2,0,0,0,"TNNP",1256.25
"1348",2017-10-20,2017,10,20,15.8,5.3,10.6,7.4,0,0,NA,"TNNP",1261.8
"1349",2017-10-21,2017,10,21,7.3,-1.2,3.1,14.9,0,1.2,NA,"TNNP",1261.8
"1350",2017-10-22,2017,10,22,3.4,-1.6,0.9,17.1,0,0.6,NA,"TNNP",1261.8
"1351",2017-10-23,2017,10,23,4.8,-1.8,1.5,16.5,0,0,0,"TNNP",1261.8
"1352",2017-10-24,2017,10,24,12.2,-0.7,5.8,12.2,0,0,0,"TNNP",1262.55
"1353",2017-10-25,2017,10,25,19.5,6.4,13,5,0,0,NA,"TNNP",1270.5
"1354",2017-10-26,2017,10,26,20.6,8,14.3,3.7,0,0,NA,"TNNP",1279.8
"1355",2017-10-27,2017,10,27,16.2,5.4,10.8,7.2,0,0,NA,"TNNP",1285.6
"1356",2017-10-28,2017,10,28,13.4,4.7,9.1,8.9,0,0,NA,"TNNP",1289.65
"1357",2017-10-29,2017,10,29,9.4,2.4,5.9,12.1,0,0,NA,"TNNP",1290.55
"1358",2017-10-30,2017,10,30,9.4,1.1,5.3,12.7,0,0,NA,"TNNP",1290.8
"1359",2017-10-31,2017,10,31,16.5,8.1,12.3,5.7,0,0.6,NA,"TNNP",1298.1
"1360",2017-11-01,2017,11,1,13.6,2.6,8.1,9.9,0,0,NA,"TNNP",1301.2
"1361",2017-11-02,2017,11,2,10.3,0.9,5.6,12.4,0,0,NA,"TNNP",1301.8
"1362",2017-11-03,2017,11,3,11,3.5,7.3,10.7,0,6.2,NA,"TNNP",1304.05
"1363",2017-11-04,2017,11,4,12.4,-0.2,6.1,11.9,0,17.8,NA,"TNNP",1305.15
"1364",2017-11-05,2017,11,5,3,-3.4,-0.2,18.2,0,0,NA,"TNNP",1305.15
"1365",2017-11-06,2017,11,6,13.3,-2.5,5.4,12.6,0,5.1,0,"TNNP",1305.55
"1366",2017-11-07,2017,11,7,13.7,0.2,7,11,0,16.9,NA,"TNNP",1307.5
"1367",2017-11-08,2017,11,8,4.1,-0.4,1.9,16.1,0,0,NA,"TNNP",1307.5
"1368",2017-11-09,2017,11,9,2.6,-0.1,1.3,16.7,0,0,NA,"TNNP",1307.5
"1369",2017-11-10,2017,11,10,6.9,-0.5,3.2,14.8,0,8.6,0,"TNNP",1307.5
"1370",2017-11-11,2017,11,11,6.7,-1.4,2.7,15.3,0,0.6,0,"TNNP",1307.5
"1371",2017-11-12,2017,11,12,5.3,-2.4,1.5,16.5,0,0,0,"TNNP",1307.5
"1372",2017-11-13,2017,11,13,5.6,-2.6,1.5,16.5,0,0,0,"TNNP",1307.5
"1373",2017-11-14,2017,11,14,3,-2,0.5,17.5,0,0,0,"TNNP",1307.5
"1374",2017-11-15,2017,11,15,1.2,-6,-2.4,20.4,0,0,0,"TNNP",1307.5
"1375",2017-11-16,2017,11,16,3.9,-6.6,-1.4,19.4,0,0,0,"TNNP",1307.5
"1376",2017-11-17,2017,11,17,1.8,-2.6,-0.4,18.4,0,5.1,0,"TNNP",1307.5
"1377",2017-11-18,2017,11,18,5.1,1.6,3.4,14.6,0,1.4,0,"TNNP",1307.5
"1378",2017-11-19,2017,11,19,5.8,-1,2.4,15.6,0,0,0,"TNNP",1307.5
"1379",2017-11-20,2017,11,20,12.1,-0.7,5.7,12.3,0,2.7,0,"TNNP",1308.2
"1380",2017-11-21,2017,11,21,2.8,-2.6,0.1,17.9,0,0,NA,"TNNP",1308.2
"1381",2017-11-22,2017,11,22,5.6,-3.7,1,17,0,0,NA,"TNNP",1308.2
"1382",2017-11-23,2017,11,23,7.9,-2.6,2.7,15.3,0,6,NA,"TNNP",1308.2
"1383",2017-11-24,2017,11,24,4.9,-2.3,1.3,16.7,0,0,0,"TNNP",1308.2
"1384",2017-11-25,2017,11,25,6,-4.6,0.7,17.3,0,0,0,"TNNP",1308.2
"1385",2017-11-26,2017,11,26,9,4,6.5,11.5,0,6.8,0,"TNNP",1309.7
"1386",2017-11-27,2017,11,27,7,-3,2,16,0,0.7,0,"TNNP",1309.7
"1387",2017-11-28,2017,11,28,0.5,-5.7,-2.6,20.6,0,0.7,0,"TNNP",1309.7
"1388",2017-11-29,2017,11,29,5,-7,-1,19,0,0.6,0,"TNNP",1309.7
"1389",2017-11-30,2017,11,30,4.8,-5.7,-0.5,18.5,0,3.7,0,"TNNP",1309.7
"1390",2017-12-01,2017,12,1,1.9,-6.7,-2.4,20.4,0,0.6,0,"TNNP",1309.7
"1391",2017-12-02,2017,12,2,-0.5,-4,-2.3,20.3,0,0,0,"TNNP",1309.7
"1392",2017-12-03,2017,12,3,-0.6,-3.7,-2.2,20.2,0,0.6,0,"TNNP",1309.7
"1393",2017-12-04,2017,12,4,-0.1,-1.6,-0.9,18.9,0,1.2,0,"TNNP",1309.7
"1394",2017-12-05,2017,12,5,0.6,-2.6,-1,19,0,0,0,"TNNP",1309.7
"1395",2017-12-06,2017,12,6,2.8,-2.6,0.1,17.9,0,0.6,0,"TNNP",1309.7
"1396",2017-12-07,2017,12,7,3.9,-3,0.5,17.5,0,2.7,0,"TNNP",1309.7
"1397",2017-12-08,2017,12,8,2.7,-3.4,-0.4,18.4,0,0,0,"TNNP",1309.7
"1398",2017-12-09,2017,12,9,1.4,-2.7,-0.7,18.7,0,1.4,0,"TNNP",1309.7
"1399",2017-12-10,2017,12,10,12.4,-0.7,5.9,12.1,0,36.7,0,"TNNP",1310.55
"1400",2017-12-11,2017,12,11,2.9,-2.2,0.4,17.6,0,0.7,NA,"TNNP",1310.55
"1401",2017-12-12,2017,12,12,-1.5,-4.2,-2.9,20.9,0,2.7,0,"TNNP",1310.55
"1402",2017-12-13,2017,12,13,7.8,-1.9,3,15,0,7.9,2,"TNNP",1310.55
"1403",2017-12-14,2017,12,14,8.7,-0.4,4.2,13.8,0,17,0,"TNNP",1310.55
"1404",2017-12-15,2017,12,15,0.1,-4.9,-2.4,20.4,0,0.7,4,"TNNP",1310.55
"1405",2017-12-16,2017,12,16,-3.4,-6.7,-5.1,23.1,0,17.4,4,"TNNP",1310.55
"1406",2017-12-17,2017,12,17,-5.3,-8.2,-6.8,24.8,0,0,16,"TNNP",1310.55
"1407",2017-12-18,2017,12,18,-5.4,-12.4,-8.9,26.9,0,0.6,15,"TNNP",1310.55
"1408",2017-12-19,2017,12,19,-1.3,-10.7,-6,24,0,0.6,12,"TNNP",1310.55
"1409",2017-12-20,2017,12,20,2.8,-2,0.4,17.6,0,6.1,16,"TNNP",1310.55
"1410",2017-12-21,2017,12,21,-0.9,-3.9,-2.4,20.4,0,0,14,"TNNP",1310.55
"1411",2017-12-22,2017,12,22,-1.9,-7.2,-4.6,22.6,0,0.6,13,"TNNP",1310.55
"1412",2017-12-23,2017,12,23,-2.2,-7.8,-5,23,0,0,12,"TNNP",1310.55
"1413",2017-12-24,2017,12,24,6.4,-4.9,0.8,17.2,0,10.6,19,"TNNP",1310.55
"1414",2017-12-25,2017,12,25,3.6,-7,-1.7,19.7,0,11.2,14,"TNNP",1310.55
"1415",2017-12-26,2017,12,26,2.6,-7,-2.2,20.2,0,0,17,"TNNP",1310.55
"1416",2017-12-27,2017,12,27,-7,-9.9,-8.5,26.5,0,0.6,17,"TNNP",1310.55
"1417",2017-12-28,2017,12,28,-3.1,-9.9,-6.5,24.5,0,0.6,16,"TNNP",1310.55
"1418",2017-12-29,2017,12,29,-2.2,-6.9,-4.6,22.6,0,4.6,20,"TNNP",1310.55
"1419",2017-12-30,2017,12,30,-4.5,-10.6,-7.6,25.6,0,1.3,21,"TNNP",1310.55
"1420",2017-12-31,2017,12,31,-2.8,-11.3,-7.1,25.1,0,0.7,21,"TNNP",1310.55
