TimeStamp,SiteName,TrapLocation,PlotName,Quadrant,SiteCode,Species,SampleNumber,SampleLabel,Height,BasalDiameter,Browsed,BrowsedBy,FoliageDisease,Berries,AmountSample_AmtAvail,StoiComment,BaggedWetWeight,BagCount,BagSize,BagWeight,SampleWeight,SampleWeightAfterAFL,StoiLabel,UUID_VegFieldForm,UniqueID,WeighingComments
2016-07-28 13:36,TNNP North,D1,TNNP North+D1,SW,TN,PIMA,2,TN_D1_PIMA_2,99,1.8,NB,,,,20,,30,2,S,2,26,,,AF96FF5F-834F-42AD-91C0-D8AFF1F281BC,B75D8181-7387-4334-B9AE-77B165C29A06,
2016-07-16 10:57,Dunphys Pond,C8,Dunphys Pond+C8,SE,DP,ACRU,,DP_C8_ACRU_1,25,0.6,NB,NA,,,100,,10,1,S,2,8,,,42130B35-4C49-4220-87A2-2C6454F8D2C0,9A73BBC3-CFA7-43D6-8A0C-68A962885039,
2016-07-16 11:01,Dunphys Pond,C8,Dunphys Pond+C8,SW,DP,PIMA,,DP_C8_PIMA_1,140,2.4,NB,NA,,,20,,13.7,1,S,2,11.7,,,42130B35-4C49-4220-87A2-2C6454F8D2C0,E054B8B1-8F8E-4542-BC75-2685EA3285B0,
2016-08-13 10:13,TNNP North,C8,TNNP North+C8,NW,TN,PIMA,3,TN_C8_PIMA_3,121,2.9,NB,,,,20,,42.4,2,L,3.4,35.6,,,BEEF6E8D-2B0A-4A48-AB8E-A8044A3746DB,6EE9DD6A-8906-480A-9B20-FA16E8F0143D,
2016-07-27 14:42,Dunphys Pond,D1,Dunphys Pond+D1,NE,DP,PIMA,2,DP_D1_PIMA_2,85,1.7,NB,,,,10,,27.6,2,S,2,23.6,,,AF55E0C1-5297-494C-99F7-989307EAEF59,2EECFFFA-FA8E-4117-97F3-EC8EC6853BDF,
2016-07-21 14:05,Bloomfield,N9,Bloomfield+N9,SW,BL,PIMA,,BL_N9_PIMA_2,171,1.6,NB,,,,20,,25.9,1,S,2,23.9,,,3FDD0E0F-141B-4AFB-9287-0681C0A5C1A7,98891473-90FD-46D1-BE5D-C47B3FE8D553,
2016-08-08 12:08,Dunphys Pond,A7,Dunphys Pond+A7,NE,DP,BEPA,1,DP_A7_BEPA_1,48,0.4,,I,,,100,,10.9,2,L,3.4,4.1,,,76376FF9-750B-4F35-BEFD-0854E40D4885,6BA9C8F1-9F76-430F-AAA8-6FB3E21D5C96,
2016-07-28 14:03,TNNP North,E1,TNNP North+E1,NE,TN,PIMA,1,TN_E1_PIMA_1,80,1.1,NB,,,,50,,23.7,2,S,2,19.7,,,482E056D-5206-4DD1-8F9F-F11924360295,4D30C531-38C9-476E-A571-1D92E71AFB9E,
2016-07-15 10:55,Dunphys Pond,A9,Dunphys Pond+A9,SW,DP,PIMA,,DP_A9_PIMA_3,117,2.4,NB,NA,,,15,,14.4,1,S,2,12.4,,,6D728473-E759-4548-8B05-2640A3EB38C5,948B07B2-2BDF-4A9C-BD9E-352E632DE80E,
2016-07-26 15:32,TNNP North,K1,TNNP North+K1,SE,TN,PIMA,2,TN_K1_PIMA_2,112,3.7,NB,,,,30,Downed but accessible,22.7,2,S,2,18.7,,,C1426540-596F-4F05-AC26-715782340945,CB8AAFF9-5D53-4BEA-9D2D-17DABB3ED794,
2016-07-21 12:02,Bloomfield,N5,Bloomfield+N5,SE,BL,PIMA,,BL_N5_PIMA_1,181,1.7,NB,,,,10,,24.5,1,S,2,22.5,,,8861A771-9AD7-43C8-A711-0D2196BB98D5,359530E2-7208-4ACA-88B1-42A7E1F977D2,
2016-07-22 11:20,Bloomfield,D1,Bloomfield+D1,NW,BL,VAAN,,BL_D1_VAAN_4,21,0.3,NB,I,Y,,100,Blight,6.5,1,S,2,4.5,,,4F9DC0F7-7CFB-49F2-99B4-F112F59A0910,D45AF777-91D4-48C6-A5AA-48DD20E3BA13,
2016-07-28 14:05,TNNP North,E1,TNNP North+E1,SE,TN,PIMA,2,TN_E1_PIMA_2,152,2.6,NB,,,,30,,22.8,2,S,2,18.8,,,482E056D-5206-4DD1-8F9F-F11924360295,1BCD6631-2D9E-4A3A-8C45-34D579419955,
2016-07-28 14:14,TNNP North,E1,TNNP North+E1,NW,TN,PIMA,3,TN_E1_PIMA_3,112,4.1,NB,,,,30,,33.7,2,S,2,29.7,,,482E056D-5206-4DD1-8F9F-F11924360295,4C2A616D-76CE-4267-8C99-787E88291FCC,
2016-07-21 14:15,Bloomfield,N9,Bloomfield+N9,NW,BL,PIMA,,BL_N9_PIMA_3,166,1.1,NB,I,,,10,,23.8,1,S,2,21.8,,,3FDD0E0F-141B-4AFB-9287-0681C0A5C1A7,EF4CC8B9-BC90-4B54-AFA6-6A7BC700FDFB,
2016-07-15 18:06,Dunphys Pond,C14,Dunphys Pond+C14,NW,DP,PIMA,,DP_C14_PIMA_1,115,2.5,NB,NA,,,20,,24.7,1,S,2,22.7,,,0A6CBF83-93F1-4615-97E6-3B5691D521A0,55BF61C9-D7CD-46C1-9B1F-8C8BC61B583D,
2016-07-15 11:04,Dunphys Pond,A9,Dunphys Pond+A9,NW,DP,PIMA,,DP_A9_PIMA_4,94,1.2,NB,NA,,,10,,7.9,1,S,2,5.9,,,6D728473-E759-4548-8B05-2640A3EB38C5,A707FA70-09B0-40E0-BD73-6B3E8AB5D9EF,
2016-07-28 14:58,TNNP North,F1,TNNP North+F1,SW,TN,PIMA,3,TN_F1_PIMA_3,180,3.2,NB,,,,10,,28.3,2,S,2,24.3,,,4B072036-8AC8-4634-9668-62F79F0CA97D,2946211D-05BC-4B08-A7BE-EE8E37371D63,
2016-07-15 18:11,Dunphys Pond,C14,Dunphys Pond+C14,SW,DP,PIMA,,DP_C14_PIMA_2,124,2.1,NB,NA,,,20,,23.1,1,S,2,21.1,,,0A6CBF83-93F1-4615-97E6-3B5691D521A0,ADD30BE0-8E73-4E08-9163-1549CC3C6E0E,
2016-07-28 15:00,TNNP North,F1,TNNP North+F1,NW,TN,PIMA,4,TN_F1_PIMA_4,160,3.1,NB,,,,5,,33.5,2,S,2,29.5,,,4B072036-8AC8-4634-9668-62F79F0CA97D,791FBF55-7DEA-402B-93EE-CC229FAADB3C,
2016-07-01 15:08,Dunphys Pond,D1,Dunphys Pond+D1,NE,DP,VAAN,,DP_D1_VAAN_1,24,0.3,B,"I
O",,,50,,13.4,1,S,2,11.4,,,263F60EB-54D6-4BA8-9363-E084CDD9597B,ED64E644-52EF-4EB5-A9C3-038969884FB0,
2016-07-01 15:08,Dunphys Pond,D1,Dunphys Pond+D1,SE,DP,VAAN,,DP_D1_VAAN_2,42,0.5,B,I,,,70,,16.1,1,S,2,14.1,,,263F60EB-54D6-4BA8-9363-E084CDD9597B,0454EE1D-E43B-4D30-99F8-29F50DC9912C,
2016-08-13 11:25,Unicorn,F3,Unicorn+F3,NE,UNI,PIMA,1,UNI_F3_PIMA_1,151,4.2,NB,,,,20,,47.5,2,L,3.4,40.7,,,DDD9EFCF-8944-4031-A6E2-D39AD9B0DA1B,27E094A3-75A8-4A6B-AD33-989A033D3BA3,
2016-08-13 11:38,Unicorn,F3,Unicorn+F3,SE,UNI,PIMA,2,UNI_F3_PIMA_2,110,4.1,NB,,,,30,Chlorotic,58.7,2,L,3.4,51.9,,,DDD9EFCF-8944-4031-A6E2-D39AD9B0DA1B,B7594BE8-5E13-4836-B1C4-319B1C85851D,
2016-07-01 15:08,Dunphys Pond,D1,Dunphys Pond+D1,SW,DP,VAAN,,DP_D1_VAAN_3,37,0.2,NB,NA,,,90,,8.1,1,S,2,6.1,,,263F60EB-54D6-4BA8-9363-E084CDD9597B,4ED84785-809F-4615-8A88-F32D6D670654,
2016-08-08 16:06,Dunphys Pond,C2,Dunphys Pond+C2,SE,DP,PIMA,1,DP_C2_PIMA_1,197,3.6,,,,,10,,41.9,2,L,3.4,35.1,,,C170C4EF-14E2-484E-994F-DB0D8E9188F9,EF9EA406-DB22-43E0-A29F-C10961405345,
2016-08-08 9:28,Dunphys Pond,A3,Dunphys Pond+A3,NE,DP,PIMA,1,DP_A3_PIMA_1,146,3.1,NB,,,,15,,37.4,2,L,3.4,30.6,,,43A6429C-C8E7-4956-AAC3-3EB78EF55DCE,5AA07EED-DB12-490B-9E43-73B5052B0E41,
2016-08-10 16:38,Dunphys Pond,L12,Dunphys Pond+L12,NE,DP,PIMA,1,DP_L12_PIMA_1,63,2,NB,,,,10,,39.1,2,L,3.4,32.3,,,B217C97C-4498-4BE3-B83B-DBB546A7E247,5B7C6F96-B129-4B09-A16D-6F2411CCA5CE,
2016-08-11 10:57,Unicorn,A9,Unicorn+A9,NW,UNI,ACRU,1,UNI_A9_ACRU_1,23,0.5,NB,,,,100,,6.9,1,L,3.4,3.5,,,C5BF291C-AD91-41DF-992E-1038D2445BEB,2B64EB4A-5E5F-4B85-A935-F0A3994D2A60,
2016-08-13 11:51,Unicorn,F3,Unicorn+F3,SW,UNI,PIMA,3,UNI_F3_PIMA_3,158,2.6,NB,,,,10,,23.2,2,S,2,19.2,,,DDD9EFCF-8944-4031-A6E2-D39AD9B0DA1B,F7C2C42C-09CF-4B8B-A703-38515A458661,
2016-08-11 9:34,Unicorn,K1,Unicorn+K1,NE,UNI,PIMA,1,UNI_K1_PIMA_1,172,3.1,NB,,,,20,,24.7,2,L,3.4,17.9,,,02FBCA13-0964-4D3D-9A77-E88935B3417E,05E7A5B3-BA5F-45EE-AE2C-C3547DA083CE,
2016-08-11 13:37,Unicorn,N5,Unicorn+N5,NE,UNI,PIMA,1,UNI_N5_PIMA_1,164,3.4,NB,,,,20,,42,2,L,3.4,35.2,,,7724023F-94A5-40EF-A046-DCAE6A132C10,085CD960-EA2B-4466-A59C-59D822E0E319,
2016-08-11 9:38,Unicorn,K1,Unicorn+K1,SE,UNI,PIMA,2,UNI_K1_PIMA_2,126,2.1,NB,,,,20,,41.7,2,L,3.4,34.9,,,02FBCA13-0964-4D3D-9A77-E88935B3417E,4417057B-D771-4E15-B8E6-2DE5F92E72DA,
2016-08-13 10:07,Unicorn,F5,Unicorn+F5,NE,UNI,PIMA,1,UNI_F5_PIMA_1,123,2,NB,,,,20,,31.9,2,L,3.4,25.1,,,0B3F0ED3-AA40-42B8-8EF6-0FF3A0A74480,9A59E9E3-24AF-4275-85BB-012085762463,
2016-08-13 10:19,Unicorn,F5,Unicorn+F5,SE,UNI,PIMA,2,UNI_F5_PIMA_2,120,2.7,NB,,,,10,Chlorotic,36.4,2,L,3.4,29.6,,,0B3F0ED3-AA40-42B8-8EF6-0FF3A0A74480,E2B136A9-DF62-4773-9D0D-388C891DC52F,
2016-08-10 15:43,Dunphys Pond,I14,Dunphys Pond+I14,NE,DP,PIMA,1,DP_I14_PIMA_1,90,1.2,NB,,,,20,,32.2,2,L,3.4,25.4,,,9F29393C-F35F-4720-84EC-1361E2EB2ACA,1E5FCF25-84EC-4808-9538-745B3AB1F834,
2016-08-08 16:24,Dunphys Pond,C2,Dunphys Pond+C2,SW,DP,PIMA,2,DP_C2_PIMA_2,137,2.3,,,,,10,,42.5,2,L,3.4,35.7,,,C170C4EF-14E2-484E-994F-DB0D8E9188F9,A8B6AA29-9D72-44E3-8445-71FF014E0488,
2016-08-10 15:52,Dunphys Pond,I14,Dunphys Pond+I14,SE,DP,PIMA,2,DP_I14_PIMA_2,64,0.9,NB,,,,70,,31.7,2,L,3.4,24.9,,,9F29393C-F35F-4720-84EC-1361E2EB2ACA,52B9915B-7EC8-4CA1-B422-307F620AC819,
2016-07-30 11:19,Dunphys Pond,F3,Dunphys Pond+F3,NE,DP,PIMA,1,DP_F3_PIMA_1,49,0.8,NB,,,,100,,18.5,2,L,3.4,11.7,,,D0D4F1D0-C95B-4A67-8BBA-546A09E50379,CD4A4099-A22B-4D32-9AD9-CD76C9F7D0A9,
2016-08-13 10:33,Unicorn,F5,Unicorn+F5,SW,UNI,PIMA,3,UNI_F5_PIMA_3,127,2,NB,,,,10,Old H browse,29.3,2,L,3.4,22.5,,,0B3F0ED3-AA40-42B8-8EF6-0FF3A0A74480,D976DDC2-7D06-431E-B660-CB567483EF96,
2016-08-11 9:47,Unicorn,K1,Unicorn+K1,SW,UNI,PIMA,3,UNI_K1_PIMA_3,123,1.7,NB,,,,70,,27.1,2,L,3.4,20.3,,,02FBCA13-0964-4D3D-9A77-E88935B3417E,1D94FEA0-18DD-47DD-A0B4-EB10F1682F41,
2016-08-13 11:54,Unicorn,F3,Unicorn+F3,NW,UNI,PIMA,4,UNI_F3_PIMA_4,138,3.2,NB,,,,10,,22.8,2,S,2,18.8,,,DDD9EFCF-8944-4031-A6E2-D39AD9B0DA1B,DCE095B9-C4E0-4473-AC45-DD4452587F2C,
2016-08-13 10:39,Unicorn,F5,Unicorn+F5,NW,UNI,PIMA,4,UNI_F5_PIMA_4,170,3.4,NB,,,,10,,34.6,2,L,3.4,27.8,,,0B3F0ED3-AA40-42B8-8EF6-0FF3A0A74480,859C2D96-5399-49F8-AB48-9D8E5899FC86,
2016-08-11 9:56,Unicorn,K1,Unicorn+K1,NW,UNI,PIMA,4,UNI_K1_PIMA_4,171,2.7,NB,,,,30,,39,2,L,3.4,32.2,,,02FBCA13-0964-4D3D-9A77-E88935B3417E,CE6EA501-D536-4ADD-8AAF-F58ABB40AB84,
2016-08-11 13:49,Unicorn,N5,Unicorn+N5,SE,UNI,PIMA,2,UNI_N5_PIMA_2,139,2.6,NB,,,,40,,39.7,2,L,3.4,32.9,,,7724023F-94A5-40EF-A046-DCAE6A132C10,92FB2B14-14D4-42D1-98F9-1D76B39C9A3D,
2016-08-10 9:36,Dunphys Pond,L4,Dunphys Pond+L4,NE,DP,PIMA,1,DP_L4_PIMA_1,189,2.8,NB,,,,10,Cobweb,41.7,2,L,3.4,34.9,,,A8BCFA3B-51BC-4650-8FA1-1A7995AEAD30,A65FE2E6-B435-4BFF-BDF7-52D3730C2FAB,
2016-08-11 15:51,Unicorn,C12,Unicorn+C12,NE,UNI,PIMA,1,UNI_C12_PIMA_1,178,3.3,NB,,,,10,,44.1,2,L,3.4,37.3,,,CB98863D-CF72-43A0-BD0F-F82B4BE539BA,D8E480F3-EBB0-480B-AFCD-029032A6E163,
2016-08-11 16:10,Unicorn,C12,Unicorn+C12,SW,UNI,PIMA,2,UNI_C12_PIMA_2,142,3.3,NB,,,,10,Old hare browse,38.8,2,L,3.4,32,,,CB98863D-CF72-43A0-BD0F-F82B4BE539BA,9271B9E8-F716-4585-916A-09E25811C540,
2016-08-13 8:47,Unicorn,F7,Unicorn+F7,NE,UNI,PIMA,1,UNI_F7_PIMA_1,188,4,NB,,,,5,Chlorotic,49.2,2,L,3.4,42.4,,,1590856C-44D0-4C49-B4FA-8AE941AB711C,2456E6DD-19EF-4E4F-A13B-53E953D93124,
2016-08-10 10:03,Dunphys Pond,L4,Dunphys Pond+L4,SE,DP,PIMA,2,DP_L4_PIMA_2,129,2,NB,,,,20,,46.6,2,L,3.4,39.8,,,A8BCFA3B-51BC-4650-8FA1-1A7995AEAD30,F2FC29BA-119B-4763-951A-A063B4AA6330,
2016-08-11 16:29,Unicorn,C12,Unicorn+C12,NW,UNI,PIMA,3,UNI_C12_PIMA_3,176,5,NB,,,,5,,42.8,2,L,3.4,36,,,CB98863D-CF72-43A0-BD0F-F82B4BE539BA,24A1BF30-08E3-4189-831B-F4F6340A0C44,
2016-08-13 9:00,Unicorn,F7,Unicorn+F7,SE,UNI,PIMA,2,UNI_F7_PIMA_2,115,1.8,NB,,,,10,Chlorotic,59.6,2,L,3.4,52.8,,,1590856C-44D0-4C49-B4FA-8AE941AB711C,73A80AAD-48BB-49A4-8284-4032198E3CD4,
2016-08-11 13:59,Unicorn,N5,Unicorn+N5,SW,UNI,PIMA,3,UNI_N5_PIMA_3,84,1.4,,,,,30,,28.7,2,L,3.4,21.9,,,7724023F-94A5-40EF-A046-DCAE6A132C10,65117A21-EDFB-4F07-8162-2A6A4FF82335,
2016-08-13 9:04,Unicorn,F7,Unicorn+F7,SW,UNI,PIMA,3,UNI_F7_PIMA_3,184,3.2,NB,,,,5,Chlorotic,47.9,2,L,3.4,41.1,,,1590856C-44D0-4C49-B4FA-8AE941AB711C,4FA2B46E-CC70-40B5-A5CD-D1BE08F806F3,
2016-07-30 11:45,Dunphys Pond,F3,Dunphys Pond+F3,SE,DP,PIMA,2,DP_F3_PIMA_2,69,1,NB,,,,40,,40.5,2,L,3.4,33.7,,,D0D4F1D0-C95B-4A67-8BBA-546A09E50379,7FF910DB-F02A-4F5C-8B13-DBB7B300C017,
2016-08-10 16:43,Dunphys Pond,L12,Dunphys Pond+L12,SE,DP,PIMA,2,DP_L12_PIMA_2,88,2.5,NB,,,,10,,47.8,2,L,3.4,41,,,B217C97C-4498-4BE3-B83B-DBB546A7E247,7CD6D17B-8108-4B2A-AF93-6B637744B220,
2016-08-11 14:04,Unicorn,N5,Unicorn+N5,NW,UNI,PIMA,4,UNI_N5_PIMA_4,151,2.1,,,,,30,,40.6,2,L,3.4,33.8,,,7724023F-94A5-40EF-A046-DCAE6A132C10,314138DF-F409-4F2A-AEF6-E7BEB195D692,
2016-08-10 13:47,Dunphys Pond,L8,Dunphys Pond+L8,NE,DP,PIMA,1,DP_L8_PIMA_1,77,2,NB,,,,10,,40.8,1,L,3.4,37.4,,,4FC01059-911F-4454-BFF3-C5BAFB5D2A88,C9046E34-390D-4664-8118-3117D7A343E1,
2016-07-30 13:37,Dunphys Pond,F5,Dunphys Pond+F5,NE,DP,PIMA,1,DP_F5_PIMA_1,98,1.9,NB,,,,10,,43.6,2,L,3.4,36.8,,,8FF4C110-D541-4A3D-BAC1-40DE8942F4AB,E70E9B45-3977-4053-BD0C-EA51A4FCA02F,
2016-08-10 10:20,Dunphys Pond,L4,Dunphys Pond+L4,SW,DP,PIMA,3,DP_L4_PIMA_3,108,1.5,NB,,,,30,Old moose browse,41.9,2,L,3.4,35.1,,,A8BCFA3B-51BC-4650-8FA1-1A7995AEAD30,93A52F18-C194-4348-8D30-4D114B879E55,
2016-07-30 9:36,Dunphys Pond,E1,Dunphys Pond+E1,SW,DP,PIMA,1,DP_E1_PIMA_1,155,4.4,NB,,,,20,"Downed tree, foliage with hare zone",49.3,2,L,3.4,42.5,,,D750612B-E78B-4278-923B-85DDC3A01673,5E67F2D8-D033-4396-9C20-7193F4AB47C3,
2016-08-10 13:53,Dunphys Pond,L8,Dunphys Pond+L8,SE,DP,PIMA,2,DP_L8_PIMA_2,157,3.5,NB,,,,10,,47.3,2,L,3.4,40.5,,,4FC01059-911F-4454-BFF3-C5BAFB5D2A88,2DD9D113-1549-4399-911F-BEA8C418CBDC,
2016-08-11 9:59,Unicorn,A9,Unicorn+A9,NE,UNI,PIMA,1,UNI_A9_PIMA_1,50,0.8,NB,,,,60,Unhealthy looking,26.7,2,L,3.4,19.9,,,C5BF291C-AD91-41DF-992E-1038D2445BEB,B13F440F-42E2-4294-BC84-DA01A0137F08,
2016-08-10 15:18,Dunphys Pond,L10,Dunphys Pond+L10,NE,DP,PIMA,1,DP_L10_PIMA_1,67,2,NB,,,,10,,50.6,2,L,3.4,43.8,,,319D2210-ABE5-4E8A-84CE-18D1F3196E2E,B4C02218-FBF7-4F71-8F3B-24C540D7AF44,
2016-08-10 10:40,Dunphys Pond,L4,Dunphys Pond+L4,NW,DP,PIMA,4,DP_L4_PIMA_4,107,1.3,B,M,,,10,Old hare browse,34.2,2,L,3.4,27.4,,,A8BCFA3B-51BC-4650-8FA1-1A7995AEAD30,34563F1B-1355-4E9E-98BA-A6D76A4CDE53,
2016-08-08 16:47,Dunphys Pond,C2,Dunphys Pond+C2,NW,DP,PIMA,3,DP_C2_PIMA_3,98,1.5,,,,,10,,40.9,2,L,3.4,34.1,,,C170C4EF-14E2-484E-994F-DB0D8E9188F9,4051F5EF-F2A0-4E76-8B55-0B4931927FCD,
2016-08-13 10:53,TNNP North,C4,TNNP North+C4,NE,TN,PIMA,1,TN_C4_PIMA_1,152,3,NB,,,,10,,51.9,2,L,3.4,45.1,,,5BB84A9B-DE8D-439F-808B-4E7983D141E6,DDF32B28-0A35-4BB6-A37A-4274B907BDD1,
2016-08-11 10:52,Unicorn,A9,Unicorn+A9,NW,UNI,PIMA,2,UNI_A9_PIMA_2,145,3.3,NB,,,,10,,42.2,2,L,3.4,35.4,,,C5BF291C-AD91-41DF-992E-1038D2445BEB,06106164-3714-4EAB-BC86-926703CD33AA,
2016-08-10 15:18,Dunphys Pond,L10,Dunphys Pond+L10,SE,DP,PIMA,2,DP_L10_PIMA_2,87,2,NB,,,,20,,50.7,2,L,3.4,43.9,,,319D2210-ABE5-4E8A-84CE-18D1F3196E2E,EF9132B4-CCDB-4AD1-BD6B-2C5A664FAED3,
2016-08-13 10:53,TNNP North,C4,TNNP North+C4,SE,TN,PIMA,2,TN_C4_PIMA_2,155,3.9,NB,,,,10,,46.2,2,L,3.4,39.4,,,5BB84A9B-DE8D-439F-808B-4E7983D141E6,57100FDB-52A6-4871-8ED7-78F135C3D678,
2016-07-30 14:09,Dunphys Pond,F5,Dunphys Pond+F5,SE,DP,PIMA,2,DP_F5_PIMA_2,33,0.4,NB,,,,100,,20.2,2,L,3.4,13.4,,,8FF4C110-D541-4A3D-BAC1-40DE8942F4AB,6AC66F15-8BC2-450E-AED9-2D660A12EA6A,
2016-08-13 9:14,Unicorn,F7,Unicorn+F7,NW,UNI,PIMA,4,UNI_F7_PIMA_4,191,4,NB,,,,5,,50.2,2,L,3.4,43.4,,,1590856C-44D0-4C49-B4FA-8AE941AB711C,B42B4D2E-0E40-423B-8655-470841D6EE2C,
2016-08-10 11:39,Dunphys Pond,L6,Dunphys Pond+L6,NE,DP,PIMA,1,DP_L6_PIMA_1,155,1.7,NB,,,,10,,44.8,2,L,3.4,38,,,F1A10400-4B0F-481D-B077-E5D1DADDE108,92F96E84-43EC-4F47-AAF9-3FB69D49941E,
2016-08-10 12:02,Dunphys Pond,L6,Dunphys Pond+L6,SE,DP,PIMA,2,DP_L6_PIMA_2,16,2.5,NB,,,,10,,53.5,2,L,3.4,46.7,,,F1A10400-4B0F-481D-B077-E5D1DADDE108,B5D4CF47-403B-4E6E-BCE4-48273C69B05A,
2016-08-10 16:59,Dunphys Pond,L12,Dunphys Pond+L12,SW,DP,PIMA,3,DP_L12_PIMA_3,71,2.1,NB,,,,10,Lichen,46.1,2,L,3.4,39.3,,,B217C97C-4498-4BE3-B83B-DBB546A7E247,05FA8A10-D531-4C54-82FD-3525B5A37FAE,
2016-08-10 17:06,Dunphys Pond,L12,Dunphys Pond+L12,NW,DP,PIMA,4,DP_L12_PIMA_4,61,1.3,NB,,,,10,Spider,45.3,2,L,3.4,38.5,,,B217C97C-4498-4BE3-B83B-DBB546A7E247,EDBDC5B2-4FC5-4D6A-9A84-7628611E8A85,
2016-08-13 11:18,TNNP North,C4,TNNP North+C4,SW,TN,PIMA,3,TN_C4_PIMA_3,166,6.1,NB,,,,10,,16.3,2,L,3.4,9.5,,,5BB84A9B-DE8D-439F-808B-4E7983D141E6,E4FB5B24-5608-43AA-A0D0-5C94A3B92E42,
2016-08-10 14:15,Dunphys Pond,L8,Dunphys Pond+L8,SW,DP,PIMA,3,DP_L8_PIMA_3,168,2.5,NB,,,,10,,53.5,2,L,3.4,46.7,,,4FC01059-911F-4454-BFF3-C5BAFB5D2A88,A9717045-B791-4808-935D-8EB8D6FD11DC,
2016-08-06 11:04,Unicorn,A1,Unicorn+A1,NE,UNI,PIMA,1,UNI_A1_PIMA_1,145,2.4,NB,,,,20,,49.6,1,L,3.4,46.2,,,04FA710C-0704-4626-9724-F3EC3E0D9DBD,E95B10E5-31CC-4C6F-B2AB-AE9D512DF75A,
2016-08-06 11:08,Unicorn,A1,Unicorn+A1,SE,UNI,PIMA,2,UNI_A1_PIMA_2,98,1.8,NB,,,,20,,46.1,2,L,3.4,39.3,,,04FA710C-0704-4626-9724-F3EC3E0D9DBD,2B177063-D8CB-4DAB-9FA3-E6F2A7561374,
2016-08-10 12:02,Dunphys Pond,L6,Dunphys Pond+L6,SW,DP,PIMA,3,DP_L6_PIMA_3,126,1.7,NB,,,,10,Lichen,50.2,2,L,3.4,43.4,,,F1A10400-4B0F-481D-B077-E5D1DADDE108,5141A95C-45C1-44D2-A156-4587EC81E0FD,
2016-08-10 15:18,Dunphys Pond,L10,Dunphys Pond+L10,SW,DP,PIMA,3,DP_L10_PIMA_3,47,1.2,NB,,,,20,,42.6,2,L,3.4,35.8,,,319D2210-ABE5-4E8A-84CE-18D1F3196E2E,9305AFE7-AE6B-4E60-9E7F-15FE2D603207,
2016-08-10 15:53,Dunphys Pond,L10,Dunphys Pond+L10,NW,DP,PIMA,4,DP_L10_PIMA_4,200,4.2,NB,,,,5,Lichen,56.7,2,L,3.4,49.9,,,319D2210-ABE5-4E8A-84CE-18D1F3196E2E,7A9A3468-ED32-46FB-90C0-C2CC70960A50,
2016-08-06 11:18,Unicorn,A1,Unicorn+A1,SW,UNI,PIMA,3,UNI_A1_PIMA_3,94,2.1,NB,,,,20,,48.5,2,L,3.4,41.7,,,04FA710C-0704-4626-9724-F3EC3E0D9DBD,ABC685A1-BF73-4FBB-AB0E-4190831E526F,
2016-08-13 11:28,TNNP North,C4,TNNP North+C4,NW,TN,PIMA,4,TN_C4_PIMA_4,143,2.8,NB,,,,40,,43,2,L,3.4,36.2,,,5BB84A9B-DE8D-439F-808B-4E7983D141E6,78C9A375-A146-46B0-801C-6E0CFC1CA60F,
2016-08-10 12:47,Dunphys Pond,L6,Dunphys Pond+L6,NW,DP,PIMA,4,DP_L6_PIMA_4,177,3.3,NB,,,,10,,45.2,2,L,3.4,38.4,,,F1A10400-4B0F-481D-B077-E5D1DADDE108,B14B6834-73AE-4701-A432-F4A6635E5E50,
2016-08-10 14:16,Dunphys Pond,L8,Dunphys Pond+L8,NW,DP,PIMA,4,DP_L8_PIMA_4,112,2,NB,,,,10,,39.8,2,L,3.4,33,,,4FC01059-911F-4454-BFF3-C5BAFB5D2A88,C0C2822B-441F-43A9-83C6-A33C87F98DD3,
2016-07-28 8:56,TNNP North,A1,TNNP North+A1,NE,TN,PIMA,1,TN_A1_PIMA_1,27,0.4,NB,,,,100,,12.4,2,S,2,8.4,,,08EE625E-9216-48EA-8676-3F81DE7B2CA5,9976BC0A-5F4D-40FB-A8E0-F532C4546B9B,
2016-07-28 9:07,TNNP North,A1,TNNP North+A1,NW,TN,PIMA,2,TN_A1_PIMA_2,33,0.5,NB,,,,100,,17.2,2,S,2,13.2,,,08EE625E-9216-48EA-8676-3F81DE7B2CA5,B41B6CC8-2813-4E7E-9DEB-C29EF444159E,
2016-08-06 11:30,Unicorn,A1,Unicorn+A1,NW,UNI,PIMA,4,UNI_A1_PIMA_4,112,2.1,NB,,,,20,,40.7,2,L,3.4,33.9,,,04FA710C-0704-4626-9724-F3EC3E0D9DBD,A4686E67-77E6-46DC-A233-1A420088C2EE,
2016-07-19 13:31,Bloomfield,A11,Bloomfield+A11,SW,BL,PIMA,,BL_A11_PIMA_1,130,1.9,NB,NA,,,25,,12.8,1,S,2,10.8,,,C2B1C181-6D76-4636-A55F-C741C440C28C,EB18DAF5-5EC0-45D8-8D7C-615500DD8BAE,
2016-07-19 13:38,Bloomfield,A11,Bloomfield+A11,NW,BL,PIMA,,BL_A11_PIMA_2,172,3.4,NB,NA,,,10,,10.4,1,S,2,8.4,,,C2B1C181-6D76-4636-A55F-C741C440C28C,28DA5333-61F0-4391-9E10-650D3328FE0D,
2016-07-19 13:25,Bloomfield,A11,Bloomfield+A11,NE,BL,VAAN,,BL_A11_VAAN_1,25,0.2,NB,NA,,,90,,3.1,1,S,2,1.1,,,C2B1C181-6D76-4636-A55F-C741C440C28C,150509AE-43EF-4758-B0FD-63F66E562972,
